release_year,release_month,budget,popularity,runtime,vote_average,vote_count,lang_en,lang_others,genre_action,genre_adventure,genre_animation,genre_comedy,genre_crime,genre_documentary,genre_drama,genre_family,genre_fantasy,genre_history,genre_horror,genre_music,genre_mystery,genre_romance,genre_science_fiction,genre_tv_movie,genre_thriller,genre_war,genre_western,revenue,ROI,ROI_category
2011,10,12500000,1.941,101,6.674,2533,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76338111,510.704888,No Risk
2013,2,30000000,2.5427,106,6.605,3125,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,63414135,111.38045000000001,No Risk
2003,12,10500000,2.1121,101,6.6,1392,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31500000,200.0,No Risk
1992,3,8000000,2.0174,142,7.028,547,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26126837,226.58546249999998,No Risk
1991,6,27000000,2.0258,114,6.4,804,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,179033791,563.0881148148148,No Risk
2011,10,0,1.6732,128,7.23,183,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,5435358,inf,No Risk
2010,10,2000000,1.9189,109,7.694,952,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7871522,293.5761,No Risk
1966,9,16500000,2.5294,175,7.3,253,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,34900000,111.51515151515153,No Risk
1986,4,0,2.5204,120,7.2,420,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2003822,inf,No Risk
1989,10,7500000,2.1059,93,6.3,2318,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,297000000,3860.0,No Risk
2006,12,70000000,2.3715,130,6.729,1018,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,154937680,121.33954285714286,No Risk
2021,11,18000000,2.0817,117,6.762,1686,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,14000000,-22.22222222222222,Medium Risk
1967,11,3200000,2.3808,127,7.7,1459,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16217773,406.80540625,No Risk
1993,7,40000000,2.4748,128,7.0,1633,1,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,177000000,342.5,No Risk
2017,11,1000000,3.454,112,6.318,1136,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,956425,-4.3575,Medium Risk
1993,9,0,1.8261,102,6.1,36,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,308368,inf,No Risk
2014,9,19800000,2.2066,103,6.626,1359,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,41300000,108.58585858585859,No Risk
2013,3,30000000,2.323,118,6.161,1467,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,19600000,-34.66666666666667,Medium Risk
2003,7,0,1.8239,81,6.585,271,0,1,1,1,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,34173059,inf,No Risk
1985,6,25000000,2.4425,109,6.697,1023,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,11137801,-55.448796,High Risk
2016,9,40000000,1.8092,128,5.883,615,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2158568,-94.60358,High Risk
2017,2,22000000,1.7615,91,6.052,1250,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,41087017,86.75916818181818,Low Risk
2018,3,0,2.1493,132,8.2,206,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,18588844,inf,No Risk
2024,5,0,2.0303,130,6.5,157,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,970119,inf,No Risk
2015,7,5000000,2.5984,108,6.688,3253,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,58978653,1079.5730600000002,No Risk
1988,7,30000000,2.2553,126,7.183,1123,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,38413606,28.045353333333335,Low Risk
2023,4,0,1.8459,103,6.817,178,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2147526,inf,No Risk
2022,11,32000000,2.3045,129,7.242,620,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,13900000,-56.56250000000001,High Risk
1989,4,15000000,2.3322,107,7.099,1532,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,84431625,462.8775,No Risk
2011,11,19000000,1.8932,90,5.994,976,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36192775,90.48828947368422,Low Risk
2016,11,25000000,2.0698,127,5.7,472,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3900000,-84.39999999999999,High Risk
2000,3,10500000,2.1898,82,6.2,1756,0,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64433844,513.6556571428572,No Risk
1981,3,5000000,2.2042,108,5.828,586,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,20471382,309.42764,No Risk
2016,7,15000000,1.7429,107,5.803,663,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1616004,-89.22664,High Risk
2017,8,9000000,1.6794,127,7.146,838,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,22088533,145.42814444444446,No Risk
2019,9,10000000,1.7968,118,6.716,1193,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,38981322,289.81322,No Risk
2006,12,85000000,2.0929,167,6.338,1173,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,100266865,17.961017647058824,Low Risk
2021,9,0,2.426,111,6.138,991,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,5040860,inf,No Risk
1980,12,20000000,2.3608,114,5.5,637,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49823037,149.115185,No Risk
1989,4,500000,1.978,86,5.7,742,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,10166459,1933.2918,No Risk
1993,9,20000000,1.7936,107,6.3,467,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,46405336,132.02668,No Risk
1987,8,1800000,2.0846,94,6.911,677,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,31623833,1656.8796111111112,No Risk
2019,2,0,1.8891,82,7.8,262,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,338632,inf,No Risk
2013,2,12000000,2.0455,99,6.642,2266,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,12077441,0.6453416666666666,Low Risk
2001,7,0,2.473,123,7.525,587,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,32000000,inf,No Risk
2014,10,20000000,1.651,118,6.339,950,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,151530,-99.24235,High Risk
2007,10,20000000,1.9306,135,6.542,722,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4001121,-79.994395,High Risk
2024,6,0,2.0536,111,6.8,78,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,637590,inf,No Risk
2015,7,16000000,1.9147,102,6.118,1384,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2084628,-86.971075,High Risk
1978,12,3500000,4.8082,116,7.209,1155,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,24946533,612.7580857142857,No Risk
1997,8,3000000,2.329,98,5.558,474,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,23144499,671.4833,No Risk
2004,4,0,2.0173,110,7.049,144,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,22618511,inf,No Risk
2002,9,9000000,1.9892,97,6.583,321,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4777465,-46.91705555555556,Medium Risk
2002,9,9000000,1.9892,97,6.583,321,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4777465,-46.91705555555556,Medium Risk
1986,9,24500000,2.1616,126,7.396,1426,1,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,17200000,-29.795918367346943,Medium Risk
1984,5,25000000,2.1908,132,6.686,572,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,8613462,-65.546152,High Risk
1997,5,125000,2.406,96,7.6,708,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5000000,3900.0,No Risk
2007,9,25000000,2.1261,119,6.777,1786,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,92991835,271.96734,No Risk
2016,7,10000000,1.6927,91,5.3,244,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37915971,279.15971,No Risk
1989,11,13800000,2.1506,84,6.772,1053,1,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,27100027,96.3770072463768,Low Risk
2017,5,32679734,2.6702,120,6.6,780,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,4412639,-86.49732277502626,High Risk
1997,5,22000000,2.4503,98,5.974,692,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,26570463,20.77483181818182,Low Risk
2017,11,0,1.4217,110,6.7,92,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,3,inf,No Risk
1997,2,50000000,2.1228,121,6.6,1120,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50100000,0.2,Low Risk
2017,7,30000000,2.0789,92,6.5,487,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,46372519,54.57506333333333,Low Risk
1992,7,30000000,2.111,102,5.634,744,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,14100000,-53.0,High Risk
1988,5,14000000,2.3962,110,5.835,1119,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,239606210,1611.4729285714286,No Risk
1985,9,0,1.5508,101,6.9,151,1,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,9708373,inf,No Risk
2021,10,0,2.0292,107,7.3,191,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,253583,inf,No Risk
1999,4,15000000,1.8742,97,6.8,1978,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,2856712,-80.95525333333333,High Risk
2023,1,15000,2.1527,100,5.427,300,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2100000,13900.0,No Risk
2013,4,0,2.1016,110,6.7,113,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,36324232,inf,No Risk
2017,3,8000000,1.9991,101,6.5,93,0,1,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,61153455,664.4181875,No Risk
1998,1,45000000,2.2406,106,6.2,726,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11203026,-75.10438666666667,High Risk
1998,1,45000000,2.2406,106,6.2,726,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,11203026,-75.10438666666667,High Risk
2010,9,0,1.9823,128,7.118,585,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,13900000,inf,No Risk
2022,12,17000000,2.0395,93,6.8,158,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,21110363,24.17860588235294,Low Risk
2016,11,8000000,2.1337,103,7.9,1461,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,17900000,123.75,No Risk
2009,10,14000000,2.0218,97,5.624,473,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,844447,-93.96823571428573,High Risk
2020,1,18000000,2.2995,99,6.9,1277,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,10200000,-43.333333333333336,Medium Risk
1992,8,6500000,2.2434,96,5.664,444,1,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,29000301,346.15847692307693,No Risk
2014,4,30000000,1.8327,103,6.013,596,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,26576000,-11.413333333333334,Medium Risk
2018,9,13305000,1.7824,135,6.8,168,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,41509280,211.9825629462608,No Risk
2008,12,20000000,1.8915,104,7.201,1744,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,50907234,154.53617,No Risk
2023,11,6000000,2.447,99,7.9,71,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,7778330,29.63883333333333,Low Risk
1974,7,3000000,2.4375,93,6.885,873,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,76600000,2453.3333333333335,No Risk
1981,8,9300000,2.3026,90,6.5,715,1,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,20118654,116.32961290322581,No Risk
2010,9,10000000,2.3685,88,5.761,1217,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,5343820,-46.5618,Medium Risk
1994,2,10000000,2.5077,102,7.417,985,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34300528,243.00528,No Risk
1964,7,2135000,2.0281,130,7.134,1144,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7000000,227.8688524590164,No Risk
2011,9,5000000,1.8876,120,7.041,1812,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,3741098,-25.178040000000003,Medium Risk
2001,7,60000000,2.116,87,5.382,1650,1,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,93375151,55.625251666666664,Low Risk
2024,1,15000000,2.1063,157,7.0,66,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,28013812,86.75874666666667,Low Risk
2024,5,10000000,1.853,100,4.33,47,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,158933,-98.41067,High Risk
2022,12,50000000,2.1682,144,7.035,468,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,59800000,19.6,Low Risk
2025,3,0,2.4751,0,7.333,24,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,945973,inf,No Risk
2013,12,19500000,2.6582,171,6.1,286,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91000000,366.66666666666663,No Risk
2018,2,0,2.0008,132,7.2,26,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,526114,inf,No Risk
2003,4,0,2.1244,110,7.1,150,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24342320,inf,No Risk
2019,12,0,2.2562,101,7.7,421,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,425332,inf,No Risk
1927,8,2000000,2.34,144,7.2,282,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,3600000,80.0,Low Risk
1990,8,20000000,2.2407,74,6.7,886,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,18115724,-9.42138,Medium Risk
2007,4,0,2.6787,110,6.6,129,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22053994,inf,No Risk
2016,4,25000000,2.3383,118,5.982,1275,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,48782670,95.13068,Low Risk
2004,10,0,1.6043,97,5.561,74,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,273023,inf,No Risk
1977,7,350000,2.5518,90,6.155,908,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,25000000,7042.857142857143,No Risk
1997,8,30000000,1.7716,105,6.1,1135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25480490,-15.065033333333332,Medium Risk
1998,9,14000000,2.5637,100,5.711,1315,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,72527595,418.05424999999997,No Risk
2018,5,0,1.7271,95,5.5,820,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,843970,inf,No Risk
1997,8,30000000,1.7716,105,6.1,1135,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,25480490,-15.065033333333332,Medium Risk
1998,9,14000000,2.5637,100,5.711,1315,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,72527595,418.05424999999997,No Risk
2018,5,0,1.7271,95,5.5,820,1,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,843970,inf,No Risk
2021,7,0,1.8299,89,6.728,847,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,495268,inf,No Risk
1988,3,14000000,1.9974,90,5.201,927,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19510371,39.35979285714286,Low Risk
1997,3,0,2.2488,101,7.389,453,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,15877,inf,No Risk
1976,12,9000000,2.3487,96,6.719,903,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46236000,413.73333333333335,No Risk
2000,7,84000000,2.2936,107,5.0,1329,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,123307945,46.79517261904762,Low Risk
1981,5,0,2.3314,197,7.1,13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3220000,inf,No Risk
2017,3,12000000,1.8405,100,5.913,649,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,17800000,48.333333333333336,Low Risk
2003,11,18000000,2.2762,94,6.3,1178,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,62646763,248.0375722222222,No Risk
2020,1,50000000,2.372,109,5.506,611,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5989583,-88.02083400000001,High Risk
2017,10,25000000,1.9249,105,5.881,1727,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,12751667,-48.993332,Medium Risk
2024,8,0,1.7092,90,6.3,28,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,165620,inf,No Risk
2017,9,0,2.0267,103,6.2,519,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,4372130,inf,No Risk
2010,12,80000000,2.034,80,5.6,891,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,203509374,154.3867175,No Risk
1996,4,38000000,2.3547,79,6.6,1337,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,28946127,-23.82598157894737,Medium Risk
1981,6,10000000,2.065,106,6.6,927,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85300000,753.0,No Risk
2011,9,5692172,2.1043,124,5.883,243,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1742215,-69.39279066057736,High Risk
2003,10,27440000,1.9687,85,6.705,824,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27729359,1.054515306122449,Low Risk
2012,4,0,2.2598,110,6.9,127,0,1,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,44369456,inf,No Risk
2020,12,0,2.1941,119,7.4,62,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17710977,inf,No Risk
2014,12,11000000,1.9134,105,6.931,2378,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72775689,561.5971727272728,No Risk
2020,12,0,2.1941,119,7.4,62,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,17710977,inf,No Risk
2014,12,11000000,1.9134,105,6.931,2378,0,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,72775689,561.5971727272728,No Risk
2008,4,0,2.1354,115,7.051,136,0,1,1,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,23760176,inf,No Risk
1999,4,25000000,1.8113,92,6.2,679,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,4152230,-83.39107999999999,High Risk
1996,9,26000000,2.1805,102,6.709,764,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116400000,347.6923076923077,No Risk
2018,4,13749400,1.9728,90,6.325,816,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,2842040,-79.32971620579808,High Risk
2006,8,235000,2.1743,150,7.4,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,2108000,797.0212765957447,No Risk
2022,2,12000000,2.5285,157,7.4,161,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,25300000,110.83333333333334,No Risk
2001,8,1500000,2.1863,100,6.138,929,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1612259,7.483933333333333,Low Risk
2006,9,50000000,2.0418,121,5.632,1122,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,49111202,-1.777596,Medium Risk
2018,2,87000000,2.5524,114,5.5,49,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,115089944,32.28729195402299,Low Risk
2001,12,19800000,1.7868,137,6.826,1126,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,87754044,343.2022424242424,No Risk
2017,6,40000000,1.9152,139,6.7,1179,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,44922302,12.305755,Low Risk
2001,9,30000000,2.0431,107,5.92,996,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,23619609,-21.26797,Medium Risk
1940,3,1288000,2.0616,130,7.9,1811,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,7592465,489.4770962732919,No Risk
1993,9,11000000,1.7094,90,7.427,296,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,14694904,33.590036363636365,Low Risk
1989,8,15000000,2.1595,100,6.8,1217,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,79300000,428.6666666666667,No Risk
2024,8,4300000,1.8375,134,5.4,10,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1100000,-74.4186046511628,High Risk
2013,1,38600000,1.8246,130,6.612,886,0,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,64076736,66.00190673575129,Low Risk
1993,10,14000000,2.1161,98,7.0,2083,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,154856263,1006.1161642857141,No Risk
1993,12,40000000,1.9013,95,6.097,1073,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,48198019,20.4950475,Low Risk
2024,4,5000000,2.5281,94,6.2,56,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6483501,29.67002,Low Risk
1999,4,8272296,2.0272,101,7.645,1925,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,67956089,721.4900554815737,No Risk
1995,1,7500000,2.4632,106,6.811,1058,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,76028558,913.7141066666667,No Risk
2009,4,15000000,2.1169,111,6.7,1066,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,16633035,10.886899999999999,Low Risk
1984,5,3000000,0.8878,80,5.6,4,0,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4000000,33.33333333333333,Low Risk
2015,8,0,1.8853,92,5.841,343,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3056677,inf,No Risk
2009,9,0,2.1485,112,6.049,2142,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,4706919,inf,No Risk
2019,8,0,1.8929,113,6.2,224,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,147172,inf,No Risk
1994,10,25000000,2.2655,97,6.72,756,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,68792531,175.17012400000002,No Risk
2011,7,6000000,1.6745,96,6.988,1258,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,19560274,226.00456666666668,No Risk
2013,5,0,2.21,86,7.358,1666,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4069826,inf,No Risk
1992,11,15000000,2.395,84,5.976,1026,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,44065653,193.77102,No Risk
2001,11,115000000,2.2279,126,6.911,2154,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143049560,24.390921739130437,Low Risk
2007,12,20000000,2.3984,128,7.322,1171,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73276047,266.380235,No Risk
2001,11,115000000,2.2279,126,6.911,2154,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,143049560,24.390921739130437,Low Risk
2007,12,20000000,2.3984,128,7.322,1171,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,73276047,266.380235,No Risk
1973,4,5500000,2.2043,105,7.3,1183,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,15700000,185.45454545454544,No Risk
2007,1,0,2.6248,102,6.947,1275,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,2300000,inf,No Risk
1979,5,0,1.2199,84,6.1,7,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1204494,inf,No Risk
2018,1,0,2.0966,90,5.4,224,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,7910928,inf,No Risk
2006,8,40000000,2.3137,102,4.31,1329,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,38805380,-2.98655,Medium Risk
